Date,AAPL,ABBV,ABT,ACN,ADBE,ADP,AMAT,AMD,AMGN,AMT,AMZN,APH,BA,BAC,BKNG,BLK,BMY,BSX,BX,C,CAT,CB,CDNS,CI,CMCSA,COP,COR,COST,CSCO,CVS,CVX,DE,DHR,DIS,EOG,ETN,GE,GILD,GOOGL,GS,HD,HON,IBM,INTU,ISRG,ITW,JNJ,JPM,KLAC,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MDLZ,META,MO,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOW,NVDA,ORCL,PANW,PEP,PFE,PG,PLTR,PM,QCOM,REGN,SBUX,SCHW,SHW,SLB,SNPS,SO,SPGI,SYK,T,TJX,TMO,TSLA,TXN,UNH,UNP,V,VZ,WFC,WM,WMT,XOM,ZTS
2009-10-06,5.68803071975708,20.415756225585938,16.524730682373047,27.578346252441406,33.5099983215332,22.758878707885742,10.066190719604492,5.639999866485596,39.513851165771484,26.711963653564453,4.545499801635742,4.043849468231201,40.39052963256836,13.035128593444824,6.702818393707275,139.38192749023438,12.447308540344238,9.949999809265137,6.291859149932861,34.3095588684082,34.2350959777832,39.06256103515625,7.590000152587891,25.79540252685547,4.929174423217773,20.626440048217773,15.072159767150879,40.806243896484375,14.971211433410645,23.066133499145508,36.17620086669922,31.408824920654297,13.154200553894043,23.527206420898438,29.24361228942871,18.221147537231445,55.278587341308594,15.689220428466797,12.371281623840332,139.4804229736328,17.54963493347168,23.895341873168945,65.61551666259766,24.719738006591797,28.295555114746094,29.025169372558594,36.96916198730469,29.47039794921875,1.9870307445526123,16.26919937133789,59.050846099853516,21.279420852661133,45.46344757080078,15.139081954956055,2.91508412361145,18.356334686279297,36.340389251708984,11.559901237487793,37.89719772338867,6.349204063415527,17.664003372192383,21.393566131591797,18.600187301635742,7.693831443786621,8.25373649597168,0.6595709919929504,12.558184623718262,4.920000076293945,0.3207300901412964,16.391021728515625,8.854999542236328,36.749000549316406,7.810749053955078,34.80033493041992,9.5,22.933691024780273,28.087465286254883,18.824522018432617,7.572543621063232,15.537683486938477,16.58831214904785,39.846649169921875,22.389999389648438,15.375247955322266,18.633119583129883,36.14935302734375,6.131004333496094,7.710775375366211,42.77686309814453,1.5926669836044312,14.891521453857422,18.765623092651367,20.54060935974121,15.128423690795898,11.682751655578613,18.676959991455078,18.878816604614258,11.719374656677246,36.897666931152344,27.60474967956543
2009-10-07,5.695214748382568,20.415756225585938,16.478620529174805,27.635908126831055,33.2599983215332,22.893814086914062,9.959022521972656,5.539999961853027,39.299041748046875,26.468149185180664,4.698500156402588,4.103958606719971,40.00430679321289,13.303500175476074,6.8148393630981445,139.63706970214844,12.369720458984375,10.149999618530273,6.326502323150635,34.08916091918945,34.36752700805664,39.31266403198242,7.46999979019165,26.586902618408203,4.951492786407471,21.176084518432617,15.249073028564453,41.559940338134766,15.137919425964355,23.718507766723633,36.150569915771484,31.059120178222656,13.118057250976562,23.518856048583984,29.288555145263672,18.379018783569336,55.55359649658203,15.548519134521484,12.837615966796875,142.09124755859375,17.449504852294922,23.70599937438965,66.38873291015625,24.448665618896484,28.36111068725586,29.60150909423828,37.22669982910156,29.988800048828125,1.9786062240600586,16.415958404541016,58.92675018310547,21.343856811523438,44.18033981323242,14.787689208984375,2.890479803085327,19.298866271972656,36.15059280395508,11.542181968688965,37.89719772338867,6.320683479309082,17.490131378173828,21.65064811706543,18.592784881591797,8.01562786102295,8.100582122802734,0.6607139706611633,12.623873710632324,4.920000076293945,0.31821179389953613,16.41495704650879,8.854999542236328,36.93012237548828,7.768853187561035,34.75151443481445,9.5,22.786653518676758,27.797496795654297,18.626157760620117,7.524593830108643,15.50537395477295,16.4831485748291,41.043941497802734,22.329999923706055,15.346317291259766,18.747875213623047,36.13314437866211,6.032580375671387,7.634566307067871,43.23999786376953,1.5926669836044312,14.711020469665527,19.281330108642578,20.48123550415039,15.704654693603516,11.558817863464355,19.06795883178711,18.622997283935547,11.721746444702148,36.90302276611328,27.60474967956543
2009-10-08,5.6658782958984375,20.415756225585938,16.501680374145508,28.1611385345459,34.33000183105469,23.304519653320312,10.01260757446289,5.510000228881836,39.53398513793945,26.253013610839844,4.761000156402588,4.140026092529297,40.39824676513672,13.288163185119629,6.717702388763428,139.87245178222656,12.380802154541016,10.25,6.447747230529785,34.16261291503906,35.155540466308594,39.16260528564453,7.570000171661377,25.480609893798828,4.989753723144531,21.904678344726562,15.242266654968262,41.29933547973633,15.176384925842285,24.091297149658203,36.632511138916016,31.41611671447754,13.362992286682129,23.936304092407227,31.010400772094727,18.64871597290039,55.75984573364258,15.517640113830566,12.754273414611816,140.3681182861328,17.95016098022461,24.05202865600586,66.12378692626953,24.562339782714844,27.81999969482422,30.124256134033203,37.367733001708984,29.726306915283203,2.004441022872925,16.350067138671875,59.45958709716797,21.498525619506836,43.565643310546875,15.212281227111816,2.9362926483154297,19.304351806640625,35.97977828979492,11.568763732910156,37.89719772338867,6.363462924957275,17.620540618896484,22.192623138427734,19.0150146484375,8.01562786102295,8.117426872253418,0.6577140092849731,12.743304252624512,4.920000076293945,0.3202722668647766,16.5985050201416,8.854999542236328,36.45921325683594,7.773510456085205,35.17866516113281,9.5,23.1358699798584,27.316402435302734,18.229434967041016,7.550411701202393,15.400388717651367,16.945322036743164,42.140323638916016,22.6299991607666,15.341504096984863,19.587005615234375,36.141239166259766,5.977278709411621,7.538309097290039,42.9091796875,1.5926669836044312,14.524076461791992,18.596284866333008,20.76414680480957,15.897465705871582,11.472270011901855,18.931116104125977,18.81322479248047,11.78095817565918,37.10725021362305,27.60474967956543
2009-10-09,5.70180082321167,20.415756225585938,16.49179458618164,28.110769271850586,34.63999938964844,23.568557739257812,10.119778633117676,5.880000114440918,39.88978958129883,26.303220748901367,4.7855000495910645,4.165163516998291,40.69950485229492,13.418519020080566,6.6942009925842285,141.63180541992188,12.452845573425293,10.289999961853027,6.430429458618164,34.01568603515625,35.51974105834961,38.955360412597656,7.699999809265137,26.550918579101562,4.9578704833984375,21.636245727539062,15.385169982910156,41.30636215209961,15.407210350036621,24.284351348876953,37.30414581298828,31.306838989257812,13.61997127532959,23.9112548828125,30.979272842407227,18.86578941345215,55.622344970703125,15.545093536376953,12.805620193481445,141.21102905273438,17.99688720703125,24.26748275756836,68.09197235107422,25.06077003479004,28.221111297607422,30.171159744262695,37.858280181884766,30.087230682373047,2.073521852493286,16.368038177490234,60.109222412109375,21.769193649291992,45.24859619140625,15.32942008972168,3.0703394412994385,19.620956420898438,35.872215270996094,11.506733894348145,37.89719772338867,6.43833065032959,17.69117546081543,22.296833038330078,18.926124572753906,8.561704635620117,8.132744789123535,0.6701430082321167,12.657715797424316,4.920000076293945,0.3243929147720337,16.59050750732422,8.854999542236328,36.579959869384766,7.875917911529541,35.123756408691406,9.5,23.062347412109375,27.481155395507812,18.259191513061523,7.465579032897949,15.739567756652832,17.031108856201172,42.30176544189453,23.0,15.351142883300781,19.56549072265625,36.8702278137207,5.912755489349365,7.582428932189941,43.00368881225586,1.5926669836044312,15.239642143249512,18.988845825195312,20.882892608642578,16.165651321411133,11.472270011901855,19.03537940979004,18.7869815826416,11.83543586730957,37.2254638671875,27.60474967956543
2009-10-12,5.711978435516357,20.415756225585938,16.4654541015625,28.427358627319336,34.36000061035156,23.492273330688477,10.425972938537598,6.139999866485596,39.95020294189453,27.05615997314453,4.679999828338623,4.247133731842041,39.903892517089844,13.824911117553711,6.695767879486084,142.4036102294922,12.580313682556152,10.0,6.963047981262207,35.04423141479492,35.129051208496094,38.74809265136719,7.639999866485596,26.65885353088379,4.871784210205078,21.88336753845215,15.47362995147705,40.876670837402344,15.24691390991211,24.231096267700195,37.77070236206055,31.0445499420166,13.617965698242188,23.9112548828125,31.318119049072266,18.95787811279297,56.138004302978516,15.503917694091797,12.998849868774414,141.84507751464844,18.050289154052734,24.31970977783203,68.69217681884766,25.2706241607666,28.22222137451172,30.298494338989258,38.34269332885742,30.238155364990234,2.089808225631714,16.409971237182617,60.437679290771484,21.82718849182129,44.413082122802734,15.380650520324707,3.2162632942199707,19.765554428100586,35.859561920166016,11.604207038879395,37.89719772338867,6.459717750549316,17.854177474975586,22.067548751831055,19.052053451538086,8.65921688079834,8.16337776184082,0.6579999923706055,12.590032577514648,4.920000076293945,0.3207300901412964,16.574512481689453,8.854999542236328,36.779178619384766,7.959706783294678,35.087135314941406,9.5,23.181814193725586,27.375717163085938,18.725339889526367,7.509837627410889,15.561901092529297,17.15842056274414,43.19636154174805,23.09000015258789,15.389714241027832,20.390283584594727,36.773040771484375,5.898929119110107,7.5924553871154785,42.72016906738281,1.5926669836044312,15.342787742614746,19.419879913330078,20.82002830505371,16.334074020385742,11.409316062927246,19.732669830322266,18.846023559570312,11.750167846679688,37.6876335144043,27.60474967956543
2009-10-13,5.688329696655273,20.415756225585938,16.48204803466797,28.36259651184082,34.619998931884766,23.410140991210938,10.288183212280273,6.079999923706055,39.789093017578125,26.65459442138672,4.741499900817871,4.192486763000488,40.08928298950195,13.656220436096191,6.658558368682861,139.82669067382812,12.524895668029785,9.9399995803833,6.885104179382324,35.48503494262695,34.92375946044922,38.39078903198242,7.829999923706055,25.822389602661133,4.89729118347168,21.717206954956055,15.391968727111816,41.19366455078125,15.317438125610352,24.444120407104492,37.97577667236328,31.073698043823242,13.678187370300293,23.7192325592041,30.98964500427246,18.908554077148438,56.34425735473633,15.637743949890137,13.05019760131836,139.6669158935547,18.377382278442383,24.03896713256836,68.6813735961914,25.838993072509766,27.737777709960938,29.81595802307129,37.41065979003906,29.962539672851562,2.0780138969421387,16.4129638671875,60.40851593017578,21.498525619506836,44.22210693359375,15.702763557434082,3.217111587524414,19.89000129699707,36.09364700317383,11.515599250793457,37.89719772338867,6.43833065032959,17.615100860595703,21.63675308227539,19.118711471557617,8.444686889648438,8.118962287902832,0.6641430258750916,12.67562484741211,4.920000076293945,0.3195854425430298,16.726486206054688,8.854999542236328,36.585994720458984,7.810749053955078,34.9406852722168,9.5,22.91990089416504,27.210962295532227,18.73525619506836,7.4471354484558105,15.327703475952148,17.50435447692871,43.1492919921875,23.25,15.307753562927246,20.311397552490234,36.72443389892578,5.968056678771973,7.556359767913818,43.12657928466797,1.5926669836044312,15.226740837097168,18.696346282958984,20.92481803894043,16.549060821533203,11.417187690734863,19.58930206298828,19.003456115722656,11.92306900024414,37.75748825073242,27.60474967956543
2009-10-14,5.726347923278809,20.415756225585938,16.99659538269043,28.795331954956055,35.43000030517578,23.938194274902344,10.494865417480469,6.25,40.66181182861328,27.335838317871094,4.873000144958496,4.512716293334961,40.56047058105469,14.254301071166992,6.7153520584106445,147.8517608642578,12.713324546813965,10.0600004196167,7.4090657234191895,36.7339973449707,36.0958366394043,39.11258316040039,8.079999923706055,26.721817016601562,4.89729118347168,21.661800384521484,15.698177337646484,41.39793014526367,15.63161563873291,24.903453826904297,38.688438415527344,31.87510871887207,13.983366012573242,24.136674880981445,31.666696548461914,19.615686416625977,57.89125442504883,15.802460670471191,13.278651237487793,143.43405151367188,18.277254104614258,24.430700302124023,69.40050506591797,26.162521362304688,28.610000610351562,30.345394134521484,37.12858963012695,30.946849822998047,2.0611658096313477,16.42494010925293,61.26981735229492,21.859413146972656,44.848751068115234,15.974775314331055,3.2094759941101074,20.08399772644043,36.37834167480469,11.648520469665527,37.89719772338867,6.49893045425415,17.875911712646484,22.81100082397461,19.229829788208008,8.68847370147705,8.115898132324219,0.6867139935493469,12.918471336364746,4.920000076293945,0.31912755966186523,16.950471878051758,8.854999542236328,37.20178985595703,8.085380554199219,34.971187591552734,9.5,23.12668228149414,27.83043670654297,18.923702239990234,7.57623815536499,15.569966316223145,17.64272689819336,44.420562744140625,23.450000762939453,15.355966567993164,20.964052200317383,37.1942253112793,5.951927185058594,7.602481365203857,44.459232330322266,1.5926669836044312,15.226740837097168,19.142789840698242,21.955154418945312,16.577869415283203,11.385709762573242,20.423450469970703,19.639738082885742,11.887539863586426,38.60658264160156,27.60474967956543
2009-10-15,5.704493999481201,20.415756225585938,17.232280731201172,28.457942962646484,35.75,23.967525482177734,10.403007507324219,6.190000057220459,41.507659912109375,28.712657928466797,4.80049991607666,4.482113838195801,39.98114013671875,13.878588676452637,6.732194423675537,147.91709899902344,12.862950325012207,10.100000381469727,7.244514465332031,34.89729309082031,36.26801300048828,39.069698333740234,8.149999618530273,26.020263671875,4.868597030639648,22.058063507080078,15.888707160949707,41.53883743286133,15.625204086303711,25.3028507232666,39.319053649902344,32.09368896484375,14.013474464416504,24.403841018676758,32.25541305541992,19.796579360961914,57.719356536865234,16.001493453979492,13.14445686340332,140.71121215820312,18.223844528198242,24.652681350708008,69.200439453125,26.057598114013672,28.814443588256836,30.39902114868164,37.367733001708984,30.946849822998047,2.0617265701293945,16.44890594482422,61.24794006347656,22.23319435119629,44.6816520690918,15.915960311889648,3.1738436222076416,20.622058868408203,36.82121658325195,11.799164772033691,37.89719772338867,6.50606107711792,18.093242645263672,22.72762680053711,19.785404205322266,8.4349365234375,8.23229694366455,0.7192860245704651,12.93041706085205,4.920000076293945,0.3097414970397949,17.05446434020996,8.854999542236328,37.84174728393555,8.220365524291992,34.9284782409668,9.5,23.1496524810791,27.975419998168945,18.95345687866211,7.642624378204346,14.827017784118652,17.462846755981445,46.27029037475586,23.329999923706055,15.481318473815918,21.21507453918457,37.380523681640625,5.970362663269043,7.640582084655762,44.818359375,1.5926669836044312,14.988231658935547,18.896474838256836,21.92721176147461,16.63992691040039,11.452591896057129,20.44951820373535,20.748329162597656,12.067545890808105,39.19771194458008,27.60474967956543
2009-10-16,5.629356861114502,20.415756225585938,17.07294273376465,28.692646026611328,35.66999816894531,23.83258628845215,10.242254257202148,5.739999771118164,41.16529846191406,28.289575576782227,4.765999794006348,4.460254192352295,41.08572006225586,13.234490394592285,6.5849223136901855,147.5181884765625,12.680073738098145,10.020000457763672,7.032330513000488,33.72179412841797,36.13557815551758,39.19834518432617,8.039999961853027,25.51658821105957,4.8654069900512695,22.139028549194336,16.011188507080078,41.19366455078125,15.400795936584473,25.096487045288086,39.38056945800781,32.0864143371582,13.903053283691406,24.545772552490234,32.14113235473633,19.872230529785156,55.278587341308594,15.843643188476562,13.639069557189941,137.53343200683594,18.197147369384766,24.672260284423828,65.77230834960938,26.083826065063477,28.38111114501953,30.378894805908203,37.07339859008789,30.22502899169922,1.9982638359069824,16.47585678100586,61.37931823730469,22.194522857666016,45.02182388305664,15.70276165008545,3.0932457447052,20.4857120513916,37.18816375732422,11.976395606994629,37.89719772338867,6.5131940841674805,18.04433822631836,22.922170639038086,19.62984275817871,7.752339839935303,8.194008827209473,0.6998569965362549,12.958279609680176,4.920000076293945,0.30264464020729065,17.446428298950195,8.854999542236328,37.606300354003906,8.271570205688477,35.050514221191406,9.5,23.41156578063965,27.652502059936523,18.665828704833984,7.613119602203369,14.7058744430542,17.33830451965332,46.46534729003906,23.209999084472656,15.669353485107422,21.21507453918457,36.740631103515625,5.921971797943115,7.6826958656311035,44.79945373535156,1.5926669836044312,14.665892601013184,18.819503784179688,22.18916893005371,16.464834213256836,11.369977951049805,19.563241958618164,20.479385375976562,12.131498336791992,39.29444122314453,27.60474967956543
2009-10-19,5.683539390563965,20.415756225585938,17.33851432800293,28.37726593017578,35.650001525878906,23.944046020507812,10.36473274230957,5.869999885559082,40.44027328491211,28.741348266601562,4.734000205993652,4.521459102630615,41.28655242919922,13.157811164855957,6.773712635040283,150.7098388671875,12.729948043823242,10.15999984741211,6.872109413146973,33.354469299316406,38.307559967041016,39.40559005737305,8.020000457763672,25.948307037353516,4.922799110412598,22.616230010986328,15.943147659301758,41.72196960449219,15.548261642456055,25.269559860229492,39.81637954711914,33.54356002807617,14.049612998962402,24.93817138671875,32.67446517944336,21.013525009155273,54.45353317260742,16.063264846801758,13.694631576538086,138.3763427734375,18.44413185119629,25.083576202392578,66.54015350341797,26.20624542236328,29.377777099609375,30.975374221801758,37.50262451171875,30.172536849975586,2.025222063064575,16.409971237182617,61.75154113769531,22.735862731933594,45.946834564208984,15.996824264526367,3.123788595199585,20.644014358520508,37.50448989868164,12.056150436401367,37.89719772338867,6.541713237762451,18.32688331604004,23.00555992126465,19.52613067626953,7.849855422973633,8.377799034118652,0.7114289999008179,13.155341148376465,4.920000076293945,0.3136332333087921,17.934389114379883,8.854999542236328,37.46139144897461,8.369321823120117,35.26408767700195,9.5,23.641319274902344,27.718402862548828,18.556732177734375,7.723774433135986,14.964302062988281,17.454532623291016,47.595375061035156,23.18000030517578,16.04059600830078,21.90359115600586,37.380523681640625,5.991097927093506,7.833101749420166,45.035736083984375,1.5926669836044312,15.162284851074219,19.18126678466797,22.398727416992188,16.611116409301758,11.393583297729492,19.59581756591797,20.499069213867188,12.29018783569336,39.56315231323242,27.60474967956543
2009-10-20,5.949963569641113,20.415756225585938,17.215688705444336,27.981203079223633,35.40999984741211,23.58028793334961,10.311148643493652,5.980000019073486,39.0305061340332,28.41865348815918,4.749000072479248,4.487579345703125,40.08155059814453,13.042799949645996,6.896307945251465,154.74534606933594,12.768744468688965,8.569999694824219,6.872109413146973,32.54633331298828,39.4730110168457,39.15546798706055,7.769999980926514,26.308082580566406,4.89729118347168,22.539533615112305,16.133668899536133,41.62335205078125,15.458501815795898,25.2202091217041,39.493385314941406,33.52169418334961,14.180110931396484,24.504030227661133,32.69524002075195,21.02009391784668,53.559722900390625,15.826484680175781,13.685455322265625,137.97357177734375,18.00356101989746,24.678794860839844,66.41035461425781,25.90019989013672,29.71666717529297,32.516761779785156,37.153133392333984,30.205347061157227,2.0212905406951904,16.194326400756836,61.021636962890625,22.710079193115234,42.962886810302734,15.724814414978027,3.13905930519104,20.589115142822266,37.27672576904297,12.065011978149414,37.89719772338867,6.652225017547607,18.32144546508789,22.59562110900879,19.533536911010742,7.830352306365967,8.19094467163086,0.6994289755821228,12.956286430358887,4.920000076293945,0.3138621747493744,17.75040626525879,8.854999542236328,37.17763900756836,8.346048355102539,35.47156524658203,9.5,23.68726921081543,27.22413444519043,18.03107261657715,7.572543621063232,14.859321594238281,16.33924102783203,46.519161224365234,23.1299991607666,16.011669158935547,21.896434783935547,36.67583465576172,5.988796234130859,7.772942066192627,44.648223876953125,1.5926669836044312,15.25253963470459,19.98177146911621,22.437152862548828,16.63328742980957,11.330635070800781,19.8499755859375,20.308839797973633,12.245187759399414,39.240718841552734,27.60474967956543
2009-10-21,6.134366989135742,20.415756225585938,16.98000144958496,28.157228469848633,34.810001373291016,23.644819259643555,10.043227195739746,5.769999980926514,39.876365661621094,27.931034088134766,4.671000003814697,4.371727466583252,39.10828399658203,12.659416198730469,6.893565654754639,152.92054748535156,12.574772834777832,8.210000038146973,6.755193710327148,32.47284698486328,38.67174530029297,38.4908332824707,7.869999885559082,25.327707290649414,4.8175835609436035,22.569360733032227,15.970365524291992,40.775474548339844,15.362326622009277,24.840009689331055,39.46261215209961,35.04441833496094,14.168062210083008,24.403841018676758,32.186161041259766,20.980627059936523,53.38783645629883,15.555384635925293,13.670076370239258,133.7216033935547,17.56966209411621,24.1303768157959,65.35599517822266,25.882720947265625,28.03444480895996,32.14817810058594,36.981414794921875,29.29977798461914,1.96793532371521,16.194326400756836,60.51801300048828,21.69186782836914,41.572357177734375,15.26168155670166,3.041494369506836,20.650428771972656,36.903465270996094,12.14919376373291,37.89719772338867,6.49180269241333,17.75637435913086,23.679536819458008,19.6890926361084,7.450048923492432,8.255270004272461,0.6835709810256958,12.888611793518066,4.920000076293945,0.30630752444267273,17.622406005859375,8.854999542236328,37.3346061706543,8.104000091552734,35.34859848022461,9.5,23.351839065551758,27.290042877197266,17.872386932373047,7.502462863922119,14.55244255065918,16.087400436401367,45.745643615722656,23.010000228881836,16.1418399810791,21.40154457092285,38.870872497558594,5.977278709411621,7.889256000518799,44.71440124511719,1.5926669836044312,14.827058792114258,19.335208892822266,21.97610855102539,16.664310455322266,11.42111873626709,18.83336639404297,20.394113540649414,11.991752624511719,39.39655685424805,27.60474967956543
2009-10-22,6.142749309539795,20.415756225585938,17.318601608276367,27.621810913085938,35.16999816894531,24.05553436279297,10.127431869506836,5.829999923706055,38.16450500488281,28.009906768798828,4.672500133514404,4.54113245010376,39.44816207885742,12.667081832885742,6.8555731773376465,152.91403198242188,12.447308540344238,8.380000114440918,6.967379570007324,32.76673126220703,39.17864990234375,39.14830780029297,7.800000190734863,26.011272430419922,4.948306083679199,22.55231285095215,15.983970642089844,41.17115783691406,15.503382682800293,25.173519134521484,39.62667465209961,35.248416900634766,14.280499458312988,24.579160690307617,31.6701717376709,20.99378204345703,52.734649658203125,15.304876327514648,13.744244575500488,137.0261688232422,17.836681365966797,25.1553955078125,66.3400650024414,26.38112449645996,28.79111099243164,32.67089080810547,37.367733001708984,29.9953556060791,2.020728588104248,16.21828269958496,61.6712646484375,21.975419998168945,42.718204498291016,15.56308364868164,3.1475436687469482,20.980762481689453,37.643680572509766,12.0118408203125,37.89719772338867,6.481105804443359,17.8596134185791,24.83294105529785,19.696504592895508,7.411042213439941,8.203195571899414,0.7089999914169312,12.9761962890625,4.920000076293945,0.30836787819862366,17.75040626525879,8.854999542236328,37.12936019897461,8.173821449279785,35.74210739135742,9.5,22.726909637451172,27.07255744934082,17.99139976501465,7.6204962730407715,14.617051124572754,16.148284912109375,46.14250564575195,23.3799991607666,16.045419692993164,21.960969924926758,39.64844512939453,6.0141448974609375,8.065727233886719,44.468666076660156,1.5926669836044312,15.394359588623047,19.789344787597656,21.34741973876953,16.775123596191406,11.417187690734863,19.66098976135254,20.649934768676758,11.956223487854004,40.003814697265625,27.60474967956543
2009-10-23,6.1050310134887695,20.415756225585938,17.033109664916992,27.702489852905273,34.779998779296875,23.68589210510254,9.913094520568848,5.599999904632568,37.70799255371094,27.579654693603516,5.924499988555908,4.511624336242676,38.53669357299805,12.437047958374023,6.938218593597412,151.2134552001953,12.325383186340332,8.75,6.850461959838867,32.76673126220703,38.418296813964844,38.862464904785156,7.619999885559082,25.633512496948242,4.801641464233398,22.14328384399414,15.77983570098877,40.846134185791016,15.496971130371094,24.786651611328125,39.31393814086914,35.02985763549805,14.053627014160156,24.119977951049805,30.87710952758789,20.753679275512695,52.25336837768555,15.040645599365234,13.734320640563965,134.54208374023438,17.536287307739258,24.97911834716797,65.08019256591797,26.118806838989258,29.217777252197266,32.02082443237305,37.12244415283203,29.680381774902344,1.9696199893951416,15.945734977722168,60.350101470947266,21.885190963745117,43.0822639465332,15.224920272827148,3.082216501235962,21.042987823486328,37.599388122558594,11.985262870788574,37.89719772338867,6.3919806480407715,17.620540618896484,24.31876564025879,20.755769729614258,7.264772415161133,8.060757637023926,0.7841429710388184,12.773155212402344,4.920000076293945,0.30104219913482666,17.63840675354004,8.854999542236328,36.84560775756836,8.029524803161621,35.440826416015625,9.5,22.547706604003906,26.82213592529297,17.445907592773438,7.476642608642578,14.48784065246582,16.12337303161621,43.85554504394531,23.280000686645508,15.751317024230957,21.86774253845215,38.90327835083008,5.928885459899902,7.9774909019470215,45.04520797729492,1.5926669836044312,15.149384498596191,19.89710807800293,20.16339874267578,16.427169799804688,11.350300788879395,19.107067108154297,20.289152145385742,11.94675350189209,39.53628158569336,27.60474967956543
2009-10-26,6.0613250732421875,20.415756225585938,16.893686294555664,27.431102752685547,34.45000076293945,23.68589210510254,9.897783279418945,5.420000076293945,36.47277069091797,27.343008041381836,6.23199987411499,4.530204772949219,37.3007926940918,11.80829906463623,7.011070728302002,149.114013671875,12.148038864135742,8.470000267028809,6.538684368133545,31.370824813842773,38.06480407714844,38.18354415893555,7.599999904632568,24.734092712402344,4.731496810913086,21.61919593811035,15.596114158630371,40.733089447021484,15.195621490478516,24.346403121948242,38.68330383300781,35.000709533691406,13.85888385772705,23.91960334777832,30.080577850341797,20.483989715576172,51.60021209716797,14.903385162353516,13.747220039367676,133.8036346435547,17.42280387878418,24.62656021118164,64.94503021240234,26.162521362304688,28.941110610961914,31.571809768676758,36.84653091430664,28.755130767822266,1.9662505388259888,15.94273567199707,59.97054672241211,21.85297203063965,42.652549743652344,14.952917098999023,3.0406460762023926,20.200206756591797,37.453887939453125,11.830178260803223,37.89719772338867,6.409808158874512,17.397768020629883,24.17979621887207,21.244672775268555,7.196512222290039,7.984180450439453,0.78814297914505,12.689562797546387,4.920000076293945,0.29715025424957275,17.590421676635742,8.854999542236328,36.50749969482422,7.969013214111328,34.98582077026367,9.5,22.400663375854492,26.8089599609375,17.346725463867188,7.395491123199463,14.342476844787598,15.951793670654297,43.25018310546875,23.049999237060547,15.707926750183105,21.136188507080078,38.814178466796875,5.83210563659668,8.053699493408203,44.04335021972656,1.5926669836044312,15.278319358825684,19.481456756591797,20.27515983581543,16.130186080932617,11.267685890197754,18.540115356445312,20.09235382080078,11.804642677307129,39.35355758666992,27.60474967956543
2009-10-27,5.908356666564941,20.415756225585938,17.003236770629883,27.401771545410156,33.95000076293945,23.603761672973633,9.660487174987793,5.150000095367432,36.5264778137207,27.077672958374023,6.103499889373779,4.5487847328186035,36.883689880371094,11.846638679504395,6.736110687255859,145.13092041015625,12.258875846862793,8.369999885559082,6.231235504150391,31.370824813842773,37.811344146728516,38.0692138671875,7.349999904632568,25.750436782836914,4.6900482177734375,21.900419235229492,15.521258354187012,40.37982177734375,15.093040466308594,24.032909393310547,39.267784118652344,34.1846923828125,13.816730499267578,23.518856048583984,30.049419403076172,20.289936065673828,51.325191497802734,14.797003746032715,13.600373268127441,133.23672485351562,17.356050491333008,24.482934951782227,65.23702239990234,26.162521362304688,28.666667938232422,31.538312911987305,36.80360794067383,28.807613372802734,1.9308685064315796,16.011619567871094,59.510704040527344,22.02696990966797,41.78124237060547,14.651504516601562,2.9396867752075195,20.18190574645996,37.340003967285156,11.843476295471191,37.89719772338867,6.466846466064453,17.620540618896484,23.700380325317383,21.17800521850586,6.874716758728027,7.782007694244385,0.7748569846153259,12.757237434387207,4.920000076293945,0.28707751631736755,17.49442481994629,8.854999542236328,36.82748031616211,8.0341796875,35.157981872558594,9.5,22.474191665649414,27.01984214782715,17.05910301208496,7.041397571563721,14.31016731262207,15.88260555267334,43.67393493652344,22.770000457763672,15.741673469543457,20.892330169677734,38.895179748535156,5.898929119110107,7.821072101593018,43.19272232055664,1.5926669836044312,15.342787742614746,20.397415161132812,19.24131965637207,16.37840461730957,11.488003730773926,18.501007080078125,20.3809871673584,11.811752319335938,40.25640106201172,27.60474967956543
